Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.4,"An agreement concluded under 23.4.1 may include any matter connected with the project that could have an adverse impact on Tlicho lands or Tlicho Citizens or that could reasonably confer a benefit on Tlicho Citizens. Without limiting the generality of the foregoing, the following matters, in addition to those listed in 23.2.2, shall be considered appropriate for negotiation and inclusion in an agreement:",subsurface resource major mining project,agreement concluded may include matter connected project could adverse impact land citizen could reasonably confer benefit citizen without limiting generality foregoing following matter addition listed shall considered appropriate negotiation inclusion agreement
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.4(4)(a),"safety, health and hygiene;",subsurface resource major mining project,safety health hygiene
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.4(4)(b),language of the workplace;,subsurface resource major mining project,language workplace
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.4(4)(c),"access, by Tlicho Citizens, to any facility constructed for the project such as an airstrip or a road; and",subsurface resource major mining project,access citizen facility constructed project airstrip road
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.4(4)(d),implementation and enforceability.,subsurface resource major mining project,implementation enforceability
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.5 DEVOLUTION OF MINERALS,23.5.1,"The Government of the Northwest Territories shall involve the Tlicho Government in the development and implementation of any Northern Accord on oil and gas development in the Northwest Territories which is negotiated in accordance with the enabling agreement, dated September 5, 1988, between the Government of Canada and the Government of the Northwest Territories, or any other agreement under which jurisdiction over minerals, other than specified substances, may be transferred from the Government of Canada to the Government of the Northwest Territories.",subsurface resource devolution mineral,government northwest territory shall involve government development implementation northern accord oil gas development northwest territory negotiated accordance enabling agreement dated september government canada government northwest territory agreement jurisdiction mineral specified substance may transferred government canada government northwest territory
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.6 LEGISLATION,23.6.1,Government shall consult the Tlicho Government in relation to any proposed legislation which,subsurface resource legislation,government shall consult government relation proposed legislation
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.6 LEGISLATION,23.6.1(4)(a),"regulates the exploration, development or production of minerals, other than specified substances, in Monfwi Gogha De Niitlee (NWT); or",subsurface resource legislation,regulates exploration development production mineral specified substance monfwi gogha de niitlee nwt
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.6 LEGISLATION,23.6.1(4)(b),establishes requirements for issuance of mining rights in Monfwi Gogha De Niitlee (NWT).,subsurface resource legislation,establishes requirement issuance mining right monfwi gogha de niitlee nwt
Tlicho Agreement,2003,Chapter 24 - Financial Payments,24.1 CAPITAL TRANSFER PAYMENTS,24.1.1,The Government of Canada shall make capital transfer payments to the Tlicho Government in accordance with the Capital Transfer Payments Schedule set out in part 1 of the appendix to this chapter.,financial payment capital transfer payment,government canada shall make capital transfer payment government accordance capital transfer payment schedule set part appendix
Tlicho Agreement,2003,Chapter 24 - Financial Payments,24.1 CAPITAL TRANSFER PAYMENTS,24.1.2,"The Government of Canada is discharged from all undertakings and obligations, if any, to the Tlicho First Nation in respect of the Norman Wells Proven Area.",financial payment capital transfer payment,government canada discharged undertaking obligation first nation respect norman well proven area
Tlicho Agreement,2003,Chapter 24 - Financial Payments,24.2 NEGOTIATION LOANS REPAYMENTS,24.2.1,The Tlicho Government shall make negotiation loan repayments to the Government of Canada in accordance with the Negotiation Loans Repayments Schedule set out in part 2 of the appendix to this chapter.,financial payment negotiation loan repayment,government shall make negotiation loan repayment government canada accordance negotiation loan repayment schedule set part appendix
Tlicho Agreement,2003,Chapter 24 - Financial Payments,24.2 NEGOTIATION LOANS REPAYMENTS,24.2.2,The Government of Canada will set off and deduct from a payment made under 24.1.1 the amount of a repayment to be made under 24.2.1 on the same date.,financial payment negotiation loan repayment,government canada set deduct payment made amount repayment made date
Tlicho Agreement,2003,Chapter 24 - Financial Payments,24.3 LOANS AGAINST CAPITAL TRANSFER,24.3.1,"At any time after the third anniversary of the effective date, the Tlicho Government may request a loan from the Government of Canada against the then unpaid balance of the capital transfer under 24.1.1.",financial payment loan capital transfer,time third anniversary effective date government may request loan government canada unpaid balance capital transfer
